"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
69.1896534256966,3.61455784495748,0.252848462471382,14.2953522818695,2.33919089000494e-46,4.08412131118986e-45,"EPHA8",TRUE
5.95886072694986,2.58424425086426,0.251452805942246,10.2772535831547,8.92341618608953e-25,6.71551251249562e-24,"TRPM5",TRUE
1179.26879011099,2.57967732122532,0.110538603001391,23.3373432554857,1.85288178980149e-120,2.44557731033126e-118,"TRIP13",TRUE
4.21901391910556,3.07902265623531,0.289094619130897,10.6505706176468,1.73299485051064e-26,1.40382991268842e-25,"PRLH",TRUE
194.1664220702,2.46558597556114,0.220180952309756,11.1979985084836,4.17049306741268e-29,3.7966353256598e-28,"MYO3B",TRUE
1384.07948150258,-1.99823307307157,0.0931216412281176,-21.458310299499,3.81933224443627e-102,3.33014908423979e-100,"LIMS2",TRUE
775.412419867714,3.03932221658906,0.104550279207345,29.0704361540868,8.4909874968422e-186,5.02015096388643e-183,"HMMR",TRUE
61.206356106448,-4.01096476827685,0.210266423994766,-19.075631249508,4.02532718424309e-81,2.06089111829101e-79,"TRHDE",TRUE
5.9594471499179,1.72984730691432,0.239795321555964,7.21384927649892,5.43919595930193e-13,2.24238893498396e-12,"CYP2W1",TRUE
1883.2748148286,1.68001202477353,0.100268748871916,16.7550911293366,5.1981201205268e-63,1.51234278266123e-61,"MCM2",TRUE
333.040410650596,1.78545363470919,0.148098544448781,12.0558486334528,1.80662043035648e-33,1.97752314923119e-32,"PANX2",TRUE
1287.20378960599,-2.5419171364364,0.180699839833529,-14.0670691173725,6.05263258770859e-45,1.00939575921755e-43,"TP63",TRUE
5746.63658227739,1.76024232352869,0.0838455364554996,20.9938703709401,7.46155999370054e-98,5.89818551882995e-96,"LLGL2",TRUE
3673.15214369194,-1.94095828370592,0.0818264042782895,-23.7204396407885,2.21893033283972e-124,3.23544030964063e-122,"FERMT2",TRUE
20.8320741671265,-1.93634285550863,0.198926842370306,-9.73394456191131,2.16048764571509e-22,1.44434087343655e-21,"ABCB11",TRUE
563.347394724776,-1.52081037157082,0.216691420981464,-7.01832294367071,2.24547065941205e-12,8.91331864804785e-12,"PTGS2",TRUE
1296.82797411559,3.50250765263694,0.208351790421439,16.8105474186342,2.04276211408617e-63,6.03047967468942e-62,"PPP2R2C",TRUE
34.3255769346085,1.62905385448131,0.128929492058084,12.6352305316413,1.34997916583925e-36,1.6752472914785e-35,"CDHR2",TRUE
5.20748354900684,2.11484544025241,0.254438622840876,8.31180980560101,9.42534063113252e-17,4.77462091126384e-16,"SNCB",TRUE
5828.639703673,1.59581440377838,0.128410046941396,12.4274886723364,1.8536662056188e-35,2.19912681238338e-34,"ATP2A3",TRUE
25301.0377894084,1.74177730207479,0.157238550572886,11.0772917692816,1.6168951619566e-28,1.43472851953221e-27,"CA12",TRUE
6528.02082476419,-2.23150619064933,0.109710315986555,-20.3399850832879,5.69477600020912e-92,3.94520918409351e-90,"MGLL",TRUE
97.8710817750466,-1.76023135543099,0.191157891783658,-9.20825888487579,3.31457478794433e-20,1.99884096475727e-19,"WSCD2",TRUE
237.48184912445,-1.60670674470682,0.127326339193808,-12.6188089195056,1.66317740075712e-36,2.05681193744061e-35,"SEMA3A",TRUE
720.92920638644,3.04695634818317,0.11250337202482,27.0832446472,1.55125509893273e-161,4.58576507328332e-159,"GTSE1",TRUE
